tweet_id,timestamp,rating_numerator,rating_denominator,name,main_source,dog_stage,retweet_count,favorite_count,img_num,dog_breed_prediction,prediction_confidence
760539183865880579,2016-08-02 18:14:06,12,10,Atlas,iphone,,3349,7086,1,samoyed,0.988013
760290219849637889,2016-08-02 01:44:48,13,10,Rocco,Vine,,10582,25116,1,old_english_sheepdog,0.3022
759846353224826880,2016-07-31 20:21:02,11,10,Kirby,iphone,,1801,6300,1,sussex_spaniel,0.3553949999999999
759793422261743616,2016-07-31 16:50:42,12,10,Maggie,iphone,multiclass,1764,5591,2,golden_retriever,0.985876
759557299618865152,2016-07-31 01:12:26,10,10,Emma,iphone,,1106,4408,2,golden_retriever,0.763333
759447681597108224,2016-07-30 17:56:51,11,10,Oakley,iphone,,2277,7954,1,kuvasz,0.223148
759197388317847553,2016-07-30 01:22:17,12,10,Luna,iphone,,1804,5707,1,kuvasz,0.5113409999999999
759099523532779520,2016-07-29 18:53:24,7,10,Toby,iphone,,3829,13645,1,shetland_sheepdog,0.1290339999999999
759047813560868866,2016-07-29 15:27:55,11,10,Spencer,iphone,,1852,6082,1,labrador_retriever,0.778546
758828659922702336,2016-07-29 00:57:05,13,10,No name,iphone,doggo,3559,10493,1,chesapeake_bay_retriever,0.480048
758740312047005698,2016-07-28 19:06:01,12,10,Boston,iphone,,1500,5386,1,chesapeake_bay_retriever,0.848514
758474966123810816,2016-07-28 01:31:38,11,10,Brandonald,iphone,,918,3565,1,pembroke,0.546145
758467244762497024,2016-07-28 01:00:57,165,150,No name,iphone,,2031,4481,1,labrador_retriever,0.436377
758405701903519748,2016-07-27 20:56:24,10,10,Odie,iphone,,1767,4884,4,chesapeake_bay_retriever,0.702954
758355060040593408,2016-07-27 17:35:10,11,10,Corey,iphone,,967,3162,1,pembroke,0.987643
757611664640446465,2016-07-25 16:21:11,12,10,Cooper,iphone,,1011,4298,1,bluetick,0.829259
757393109802180609,2016-07-25 01:52:43,10,10,No name,iphone,doggo,1580,5457,2,labrador_retriever,0.787125
757354760399941633,2016-07-24 23:20:20,8,10,Devón,iphone,,1302,4218,1,italian_greyhound,0.914667
756998049151549440,2016-07-23 23:42:53,11,10,Oliver,iphone,,1836,5883,4,golden_retriever,0.678555
756939218950160384,2016-07-23 19:49:07,12,10,Jax,iphone,pupper,1843,6231,1,golden_retriever,0.790371
756651752796094464,2016-07-23 00:46:50,11,10,Gert,iphone,,1193,4711,1,pembroke,0.294808
756303284449767430,2016-07-22 01:42:09,11,10,No name,iphone,,1006,3707,1,golden_retriever,0.981652
756275833623502848,2016-07-21 23:53:04,10,10,No name,iphone,puppo,1408,5988,1,airedale,0.602957
755955933503782912,2016-07-21 02:41:54,12,10,No name,iphone,pupper,2635,6836,1,pekinese,0.596882
755110668769038337,2016-07-18 18:43:07,13,10,Watson,iphone,,10201,19778,1,labrador_retriever,0.708974
754856583969079297,2016-07-18 01:53:28,11,10,Winnie,iphone,,2312,6457,2,golden_retriever,0.8723850000000001
754449512966619136,2016-07-16 22:55:55,11,10,Dex,iphone,,673,3512,1,beagle,0.858513
754120377874386944,2016-07-16 01:08:03,10,10,No name,iphone,,2164,7408,1,chow,0.168909
753655901052166144,2016-07-14 18:22:23,10,10,No name,iphone,,1998,5465,1,miniature_pinscher,0.456092
753398408988139520,2016-07-14 01:19:12,12,10,Scout,iphone,,1734,5364,1,whippet,0.163794
753375668877008896,2016-07-13 23:48:51,8,10,Hank,iphone,,2139,7153,1,bluetick,0.360071
753294487569522689,2016-07-13 18:26:16,11,10,Ace,iphone,,961,3132,1,chow,0.194773
753026973505581056,2016-07-13 00:43:15,10,10,Tayzie,iphone,,879,3661,3,pembroke,0.868511
752917284578922496,2016-07-12 17:27:23,11,10,Grizzie,iphone,,1444,6515,1,german_shepherd,0.609283
752682090207055872,2016-07-12 01:52:49,10,10,No name,iphone,doggo,1463,5616,2,german_shepherd,0.299966
752334515931054080,2016-07-11 02:51:40,8,10,No name,iphone,doggo,1010,3599,1,bedlington_terrier,0.399163
752173152931807232,2016-07-10 16:10:29,12,10,Brody,iphone,,1674,5556,1,labrador_retriever,0.527659
751937170840121344,2016-07-10 00:32:46,11,10,Ruby,iphone,,1202,4842,1,lakeland_terrier,0.424168
751830394383790080,2016-07-09 17:28:29,12,10,Tucker,iphone,,1791,5448,1,chow,0.703569
751598357617971201,2016-07-09 02:06:27,13,10,Toby,iphone,,2834,7423,1,toy_poodle,0.757756
751583847268179968,2016-07-09 01:08:47,5,10,No name,iphone,multiclass,1006,4113,1,dalmatian,0.8683040000000001
751538714308972544,2016-07-08 22:09:27,10,10,Max,iphone,,1149,4731,2,labrador_retriever,0.516257
751456908746354688,2016-07-08 16:44:23,12,10,No name,iphone,pupper,925,3016,1,golden_retriever,0.714409
751251247299190784,2016-07-08 03:07:09,10,10,Gilbert,iphone,,5398,11750,1,walker_hound,0.178852
751205363882532864,2016-07-08 00:04:50,12,10,No name,iphone,,1668,5915,2,labrador_retriever,0.947164
751132876104687617,2016-07-07 19:16:47,10,10,Cooper,iphone,puppo,1188,4733,1,labrador_retriever,0.92939
750868782890057730,2016-07-07 01:47:22,11,10,Milo,iphone,pupper,1252,4473,4,toy_poodle,0.912648
750719632563142656,2016-07-06 15:54:42,12,10,Meyer,iphone,,4594,12278,1,pembroke,0.972587
750429297815552001,2016-07-05 20:41:01,12,10,Arnie,iphone,,3925,12316,1,golden_retriever,0.964929
750383411068534784,2016-07-05 17:38:41,9,10,Zoe,iphone,pupper,1042,4272,1,border_collie,0.672791
750147208377409536,2016-07-05 02:00:06,13,10,No name,iphone,,877,2916,1,pug,0.977765
750132105863102464,2016-07-05 01:00:05,11,10,Stewie,iphone,,1184,3379,1,toy_poodle,0.478018
750117059602808832,2016-07-05 00:00:18,10,10,Calvin,iphone,,1214,4060,2,shih_tzu,0.814405
750101899009982464,2016-07-04 23:00:03,11,10,Lilah,iphone,,777,2853,2,golden_retriever,0.316704
750086836815486976,2016-07-04 22:00:12,12,10,Spanky,tweetdeck,,493,2028,1,pug,0.978277
750071704093859840,2016-07-04 21:00:04,10,10,No name,iphone,pupper,3038,7262,2,redbone,0.382113
750056684286914561,2016-07-04 20:00:23,11,10,Jameson,tweetdeck,,822,2961,1,saluki,0.4844279999999999
750041628174217216,2016-07-04 19:00:33,13,10,Beau,tweetdeck,,568,2971,1,labrador_retriever,0.252031
750026558547456000,2016-07-04 18:00:41,10,10,Jax,tweetdeck,,721,2536,1,standard_poodle,0.258732
749996283729883136,2016-07-04 16:00:22,12,10,Bo,tweetdeck,,758,2838,1,old_english_sheepdog,0.515319
749774190421639168,2016-07-04 01:17:51,12,10,Lucy,iphone,,1213,4359,1,pekinese,0.8790120000000001
749417653287129088,2016-07-03 01:41:06,11,10,Finn,iphone,pupper,1518,5700,2,papillon,0.772894
749403093750648834,2016-07-03 00:43:15,10,10,No name,iphone,,493,2446,1,chesapeake_bay_retriever,0.694541
749395845976588288,2016-07-03 00:14:27,10,10,George,iphone,,3158,7975,1,pomeranian,0.973715
749317047558017024,2016-07-02 19:01:20,12,10,Blu,iphone,floofer,2052,5107,1,wire_haired_fox_terrier,0.155144
749064354620928000,2016-07-02 02:17:13,11,10,Winston,iphone,,1409,4508,2,pug,0.985222
748977405889503236,2016-07-01 20:31:43,10,10,No name,iphone,,3138,10046,1,german_short_haired_pointer,0.742216
748932637671223296,2016-07-01 17:33:49,13,10,Divine,iphone,doggo,2064,5417,1,borzoi,0.742912
748699167502000129,2016-07-01 02:06:06,11,10,Tripp,iphone,,1460,4420,1,pembroke,0.849029
748568946752774144,2016-06-30 17:28:39,12,10,Cora,iphone,,611,2051,1,tibetan_terrier,0.328161
748346686624440324,2016-06-30 02:45:28,10,10,No name,iphone,,1124,4865,1,borzoi,0.5964550000000001
748324050481647620,2016-06-30 01:15:31,11,10,Duke,iphone,,695,3463,1,shetland_sheepdog,0.880499
747963614829678593,2016-06-29 01:23:16,10,10,No name,iphone,pupper,1961,5394,1,kelpie,0.307672
747933425676525569,2016-06-28 23:23:19,11,10,No name,iphone,,2361,6182,1,samoyed,0.998201
747885874273214464,2016-06-28 20:14:22,8,10,No name,iphone,,882,2728,1,kuvasz,0.40845
747844099428986880,2016-06-28 17:28:22,11,10,Huxley,iphone,,677,2633,1,pembroke,0.360428
747816857231626240,2016-06-28 15:40:07,4,10,No name,iphone,,1061,4506,1,pembroke,0.7689229999999999
747600769478692864,2016-06-28 01:21:27,10,10,Bookstore,iphone,,523,2171,1,chesapeake_bay_retriever,0.804363
747594051852075008,2016-06-28 00:54:46,11,10,No name,iphone,,951,3427,1,basenji,0.389136
747512671126323200,2016-06-27 19:31:23,10,10,No name,iphone,,1478,5142,1,cardigan,0.111493
747219827526344708,2016-06-27 00:07:44,11,10,Atticus,iphone,,1444,4902,2,shetland_sheepdog,0.548018
747103485104099331,2016-06-26 16:25:26,11,10,No name,iphone,,3632,8907,1,labrador_retriever,0.991954
746872823977771008,2016-06-26 01:08:52,11,10,No name,iphone,,1953,5585,1,pembroke,0.540201
746790600704425984,2016-06-25 19:42:08,10,10,No name,iphone,,1467,4531,3,boston_bull,0.936183
746726898085036033,2016-06-25 15:29:00,12,10,Abby,iphone,,1642,5642,1,golden_retriever,0.256505
746507379341139972,2016-06-25 00:56:43,10,10,Shiloh,iphone,,991,4345,1,toy_poodle,0.508292
746369468511756288,2016-06-24 15:48:42,9,10,No name,iphone,,1491,5776,1,german_shepherd,0.622957
746131877086527488,2016-06-24 00:04:36,10,10,Gustav,iphone,,2006,6408,1,chow,0.575637
746056683365994496,2016-06-23 19:05:49,11,10,Arlen,iphone,,743,3328,1,shetland_sheepdog,0.43332
745789745784041472,2016-06-23 01:25:06,10,10,Gus,iphone,,965,3682,1,pekinese,0.984267
745422732645535745,2016-06-22 01:06:43,9,10,No name,iphone,,2208,7954,1,labrador_retriever,0.6638
745057283344719872,2016-06-21 00:54:33,12,10,Oliver,iphone,,2057,6764,2,shetland_sheepdog,0.963985
744995568523612160,2016-06-20 20:49:19,9,10,Abby,iphone,puppo,569,2751,1,old_english_sheepdog,0.427481
744971049620602880,2016-06-20 19:11:53,12,10,Indie,iphone,,2451,7314,1,toy_poodle,0.497755
744709971296780288,2016-06-20 01:54:27,10,10,Harvey,iphone,,1442,5234,1,shetland_sheepdog,0.234431
744334592493166593,2016-06-19 01:02:50,11,10,Blanket,iphone,,1938,6345,1,samoyed,0.960543
744234799360020481,2016-06-18 18:26:18,13,10,No name,iphone,doggo,70786,144955,1,labrador_retriever,0.825333
743980027717509120,2016-06-18 01:33:55,11,10,Geno,iphone,,1006,3905,1,bull_mastiff,0.97573
743895849529389061,2016-06-17 19:59:26,10,10,No name,iphone,,881,3410,1,dalmatian,0.562315
743609206067040256,2016-06-17 01:00:24,10,10,Stark,iphone,,1270,4166,3,weimaraner,0.982794
743253157753532416,2016-06-16 01:25:36,10,10,Kilo,iphone,puppo,1125,3937,1,malamute,0.442612
743222593470234624,2016-06-15 23:24:09,12,10,No name,iphone,pupper,1745,5742,1,kuvasz,0.350629
743210557239623680,2016-06-15 22:36:19,10,10,Kayla,iphone,,1239,3559,1,golden_retriever,0.930705
742423170473463808,2016-06-13 18:27:32,12,10,Bell,iphone,,3428,9115,1,pug,0.99731
742385895052087300,2016-06-13 15:59:24,11,10,Phil,iphone,,1780,6299,1,cardigan,0.5669109999999999
741793263812808706,2016-06-12 00:44:30,10,10,No name,iphone,,1388,4221,1,kuvasz,0.311325
741743634094141440,2016-06-11 21:27:17,11,10,Aqua,iphone,pupper,2506,7558,1,labrador_retriever,0.786089
741438259667034112,2016-06-11 01:13:51,9,10,Tucker,iphone,,749,3421,1,chesapeake_bay_retriever,0.292675
741303864243200000,2016-06-10 16:19:48,12,10,Theodore,iphone,,2930,8145,1,chihuahua,0.7681560000000001
741067306818797568,2016-06-10 00:39:48,12,10,No name,iphone,multiclass,2818,8876,1,golden_retriever,0.843799
740995100998766593,2016-06-09 19:52:53,10,10,Leo,iphone,,2478,5839,1,malamute,0.454363
740711788199743490,2016-06-09 01:07:06,9,10,No name,iphone,,865,3153,1,toy_poodle,0.388277
740373189193256964,2016-06-08 02:41:38,9,11,No name,iphone,,12150,32623,3,golden_retriever,0.8076439999999999
740359016048689152,2016-06-08 01:45:19,9,10,Chase,iphone,,798,3052,1,golden_retriever,0.8636870000000001
740214038584557568,2016-06-07 16:09:13,10,10,No name,iphone,,1791,6195,1,chesapeake_bay_retriever,0.586414
739979191639244800,2016-06-07 00:36:02,12,10,Nollie,iphone,,5390,18538,1,irish_water_spaniel,0.2858
739932936087216128,2016-06-06 21:32:13,10,10,Rorie,iphone,,988,3763,1,redbone,0.243904
739844404073074688,2016-06-06 15:40:26,12,10,Simba,iphone,,791,3536,1,toy_poodle,0.342397
739606147276148736,2016-06-05 23:53:41,9,10,Benji,iphone,pupper,1496,5002,3,blenheim_spaniel,0.933755
739544079319588864,2016-06-05 19:47:03,10,10,No name,iphone,,19291,36521,1,labrador_retriever,0.967397
739485634323156992,2016-06-05 15:54:48,6,10,Kyle,iphone,,2645,6613,2,walker_hound,0.640256
739238157791694849,2016-06-04 23:31:25,13,10,No name,iphone,doggo,52929,107312,1,eskimo_dog,0.503372
738883359779196928,2016-06-04 00:01:35,10,10,No name,iphone,,724,3054,2,labrador_retriever,0.691137
738537504001953792,2016-06-03 01:07:16,11,10,Bayley,iphone,puppo,1401,4713,1,chow,0.808737
738402415918125056,2016-06-02 16:10:29,10,10,No name,iphone,,744,3020,1,cocker_spaniel,0.346695
738184450748633089,2016-06-02 01:44:22,9,10,No name,iphone,,1109,3986,1,bedlington_terrier,0.289471
738166403467907072,2016-06-02 00:32:39,12,10,Axel,iphone,,3043,8091,2,keeshond,0.8788860000000001
738156290900254721,2016-06-01 23:52:28,10,10,Storkson,iphone,,587,2293,1,pug,0.751758
737826014890496000,2016-06-01 02:00:04,10,10,Remy,iphone,,1611,4843,1,vizsla,0.990391
737800304142471168,2016-06-01 00:17:54,10,10,Bella,iphone,,3179,9293,1,malamute,0.374682
737678689543020544,2016-05-31 16:14:39,11,10,No name,iphone,,1203,4641,1,pembroke,0.935307
737445876994609152,2016-05-31 00:49:32,13,10,No name,iphone,floofer,4072,9473,1,samoyed,0.400568
736736130620620800,2016-05-29 01:49:16,13,10,Chadrick,iphone,,1545,3892,1,schipperke,0.545502
736225175608430592,2016-05-27 15:58:54,10,10,No name,iphone,,2551,7506,1,labrador_retriever,0.399217
736010884653420544,2016-05-27 01:47:23,10,10,No name,iphone,,2711,7267,2,golden_retriever,0.553901
735991953473572864,2016-05-27 00:32:10,11,10,Maxaroni,iphone,,1038,3304,2,cocker_spaniel,0.961643
735648611367784448,2016-05-26 01:47:51,12,10,No name,iphone,pupper,1017,3738,1,pembroke,0.4625939999999999
735635087207878657,2016-05-26 00:54:06,11,10,Dakota,iphone,,2148,5679,1,pug,0.8918709999999999
735256018284875776,2016-05-24 23:47:49,8,10,Kellogg,iphone,doggo,804,3076,1,staffordshire_bullterrier,0.523191
735137028879360001,2016-05-24 15:55:00,9,10,Buckley,iphone,pupper,886,2886,1,walker_hound,0.413535
734912297295085568,2016-05-24 01:02:00,10,10,Jax,iphone,,472,2551,1,maltese_dog,0.847292
734787690684657664,2016-05-23 16:46:51,13,10,No name,iphone,,5768,11589,4,golden_retriever,0.883991
734776360183431168,2016-05-23 16:01:50,11,10,Livvie,iphone,,489,2328,1,siberian_husky,0.304902
733828123016450049,2016-05-21 01:13:53,10,10,Terry,iphone,,718,3312,2,beagle,0.4723239999999999
733822306246479872,2016-05-21 00:50:46,10,10,Moose,iphone,floofer,932,3393,1,lhasa,0.457356
733482008106668032,2016-05-20 02:18:32,10,10,No name,iphone,,855,2885,1,french_bulldog,0.619382
733460102733135873,2016-05-20 00:51:30,11,10,Hermione,iphone,,1142,3877,1,chow,0.931275
733109485275860992,2016-05-19 01:38:16,12,10,No name,iphone,multiclass,15550,49421,1,golden_retriever,0.945523
732726085725589504,2016-05-18 00:14:46,11,10,Aldrick,iphone,,801,3299,1,pomeranian,0.961902
732585889486888962,2016-05-17 14:57:41,10,10,No name,iphone,,713,3369,2,staffordshire_bullterrier,0.843359
732005617171337216,2016-05-16 00:31:53,11,10,Larry,iphone,,4888,13723,1,english_setter,0.677408
731285275100512256,2016-05-14 00:49:30,12,10,Solomon,iphone,,904,3226,1,pembroke,0.967103
730573383004487680,2016-05-12 01:40:42,10,10,Rooney,iphone,pupper,1919,4480,2,american_staffordshire_terrier,0.810158
730427201120833536,2016-05-11 15:59:50,11,10,Crystal,iphone,,942,3212,1,eskimo_dog,0.682082
730211855403241472,2016-05-11 01:44:07,11,10,Ziva,iphone,,960,3508,1,pug,0.341663
729823566028484608,2016-05-10 00:01:12,13,10,Stefan,iphone,,1128,3664,1,kelpie,0.218408
729463711119904772,2016-05-09 00:11:16,13,10,Pupcasso,iphone,,2100,5333,1,german_shepherd,0.829307
728986383096946689,2016-05-07 16:34:32,11,10,Puff,iphone,,742,2897,2,maltese_dog,0.95207
728760639972315136,2016-05-07 01:37:30,13,10,No name,iphone,,1547,4305,1,pembroke,0.939134
728751179681943552,2016-05-07 00:59:55,10,10,Flurpson,iphone,,619,2554,1,saint_bernard,0.48205
728387165835677696,2016-05-06 00:53:27,12,10,Enchilada,iphone,,880,3432,1,collie,0.266414
728046963732717569,2016-05-05 02:21:37,11,10,Raymond,iphone,,1086,3952,1,newfoundland,0.255971
728015554473250816,2016-05-05 00:16:48,11,10,Rueben,iphone,pupper,993,3798,1,cocker_spaniel,0.384559
727685679342333952,2016-05-04 02:26:00,12,10,Cilantro,iphone,,577,2737,1,border_collie,0.462408
727644517743104000,2016-05-03 23:42:26,13,10,No name,iphone,doggo,1592,5404,2,great_pyrenees,0.457164
727524757080539137,2016-05-03 15:46:33,10,10,No name,iphone,pupper,1089,4122,2,pomeranian,0.958834
727314416056803329,2016-05-03 01:50:44,11,10,No name,iphone,pupper,673,3074,2,toy_poodle,0.827469
727175381690781696,2016-05-02 16:38:15,10,10,Karll,iphone,,1247,3604,2,flat_coated_retriever,0.656463
726887082820554753,2016-05-01 21:32:40,10,10,Blitz,iphone,,1372,3537,1,soft_coated_wheaten_terrier,0.5159189999999999
726828223124897792,2016-05-01 17:38:46,12,10,Bloop,iphone,,920,3312,1,miniature_pinscher,0.2553269999999999
726224900189511680,2016-04-30 01:41:23,9,10,No name,iphone,,1044,4091,1,standard_poodle,0.261112
725842289046749185,2016-04-29 00:21:01,12,10,Colby,iphone,,2424,6538,1,toy_poodle,0.420463
725786712245440512,2016-04-28 20:40:11,11,10,Lillie,iphone,pupper,1250,3856,1,chow,0.335761
725729321944506368,2016-04-28 16:52:08,12,10,Lola,iphone,,1611,4807,1,boxer,0.599076
724983749226668032,2016-04-26 15:29:30,12,10,Fred,iphone,,1172,3452,1,golden_retriever,0.67575
724771698126512129,2016-04-26 01:26:53,11,10,No name,iphone,doggo,568,2163,2,german_short_haired_pointer,0.835491
724405726123311104,2016-04-25 01:12:38,10,10,Ashleigh,iphone,pupper,1516,4884,1,golden_retriever,0.240695
724049859469295616,2016-04-24 01:38:33,10,10,Kreggory,iphone,,1624,3991,1,border_collie,0.581835
724046343203856385,2016-04-24 01:24:35,10,10,Sarge,iphone,,513,2459,1,boxer,0.8262719999999999
723912936180330496,2016-04-23 16:34:28,12,10,Sugar,iphone,,1129,3600,1,samoyed,0.991772
723673163800948736,2016-04-23 00:41:42,10,10,Ivar,iphone,,816,2796,1,golden_retriever,0.83939
722974582966214656,2016-04-21 02:25:47,4,20,No name,iphone,,1443,3778,1,great_dane,0.2467619999999999
722613351520608256,2016-04-20 02:30:23,12,10,Schnitzel,iphone,,1496,4597,1,labrador_retriever,0.5309149999999999
721503162398597120,2016-04-17 00:58:53,11,10,Panda,iphone,,1649,4243,3,pomeranian,0.99775
721001180231503872,2016-04-15 15:44:11,11,10,Oliver,iphone,pupper,552,2352,1,samoyed,0.950053
720785406564900865,2016-04-15 01:26:47,12,10,Archie,iphone,,700,2866,1,chihuahua,0.8964219999999999
720775346191278080,2016-04-15 00:46:48,10,10,Berkeley,iphone,,572,2261,1,newfoundland,0.4899699999999999
720415127506415616,2016-04-14 00:55:25,10,10,No name,iphone,,1367,3809,1,rottweiler,0.990312
720389942216527872,2016-04-13 23:15:21,11,10,Ralphé,iphone,,2270,5887,1,pembroke,0.873977
720059472081784833,2016-04-13 01:22:10,9,10,Charleson,iphone,,1022,3567,1,mexican_hairless,0.451852
720043174954147842,2016-04-13 00:17:25,11,10,Neptune,iphone,,1822,4588,1,samoyed,0.954517
719991154352222208,2016-04-12 20:50:42,10,10,No name,iphone,doggo,1600,4496,2,golden_retriever,0.605304
719551379208073216,2016-04-11 15:43:12,10,10,Harnold,iphone,,1717,4660,1,malamute,0.873233
719339463458033665,2016-04-11 01:41:07,10,10,Lucy,iphone,,1122,4117,1,golden_retriever,0.765778
719332531645071360,2016-04-11 01:13:34,11,10,Pippa,iphone,,861,3185,1,dandie_dinmont,0.224415
718971898235854848,2016-04-10 01:20:33,10,10,Sadie,iphone,,986,3219,1,golden_retriever,0.140394
718939241951195136,2016-04-09 23:10:47,12,10,Otis,iphone,,1588,4814,1,pembroke,0.7663270000000001
718631497683582976,2016-04-09 02:47:55,10,10,No name,iphone,,7258,17411,1,pomeranian,0.993718
718613305783398402,2016-04-09 01:35:37,11,10,Carper,iphone,,430,2265,1,labrador_retriever,0.58458
718540630683709445,2016-04-08 20:46:50,10,10,No name,iphone,,927,2246,2,maltese_dog,0.632289
718246886998687744,2016-04-08 01:19:36,3,10,Alexanderson,iphone,,448,1766,1,chihuahua,0.354488
718234618122661888,2016-04-08 00:30:51,11,10,Suki,iphone,,915,3577,1,malamute,0.370152
717841801130979328,2016-04-06 22:29:56,11,10,Barclay,iphone,,545,2281,1,brittany_spaniel,0.922876
717537687239008257,2016-04-06 02:21:30,11,10,No name,iphone,,1667,5335,1,golden_retriever,0.779356
717421804990701568,2016-04-05 18:41:02,9,10,Ebby,iphone,,761,2900,2,miniature_pinscher,0.286479
717047459982213120,2016-04-04 17:53:31,12,10,Flávio,iphone,,1746,5820,1,golden_retriever,0.983548
717009362452090881,2016-04-04 15:22:08,10,10,Smokey,iphone,pupper,873,2989,1,siberian_husky,0.506154
716802964044845056,2016-04-04 01:41:58,10,10,Link,iphone,,1051,3976,2,malinois,0.619577
716791146589110272,2016-04-04 00:55:01,11,10,Jennifur,iphone,,1459,7757,1,pomeranian,0.468751
716439118184652801,2016-04-03 01:36:11,50,50,Bluebert,iphone,,191,2203,1,siberian_husky,0.396495
716285507865542656,2016-04-02 15:25:47,12,10,Stephanus,iphone,,969,2567,1,yorkshire_terrier,0.4304199999999999
716080869887381504,2016-04-02 01:52:38,11,10,No name,iphone,doggo,1714,6268,1,golden_retriever,0.638625
715928423106027520,2016-04-01 15:46:52,11,10,Bubbles,iphone,,796,2941,1,pug,0.976685
715733265223708672,2016-04-01 02:51:22,10,10,No name,iphone,,1536,4301,1,dandie_dinmont,0.740229
715696743237730304,2016-04-01 00:26:15,10,10,Toby,iphone,,1171,3623,1,staffordshire_bullterrier,0.427836
715680795826982913,2016-03-31 23:22:53,12,10,Zeus,iphone,,1449,3984,1,golden_retriever,0.990715
715342466308784130,2016-03-31 00:58:29,10,10,Oscar,iphone,,627,2801,1,west_highland_white_terrier,0.597111
715220193576927233,2016-03-30 16:52:36,10,10,Nico,iphone,,591,2224,1,chihuahua,0.584026
715200624753819648,2016-03-30 15:34:51,12,10,Michelangelope,iphone,,1691,4766,1,chihuahua,0.956787
714982300363173890,2016-03-30 01:07:18,9,10,Calbert,iphone,,937,3440,1,brittany_spaniel,0.944376
714957620017307648,2016-03-29 23:29:14,10,10,Curtis,iphone,,1284,3824,1,great_pyrenees,0.2515159999999999
714606013974974464,2016-03-29 00:12:05,12,10,No name,iphone,,834,3357,1,norfolk_terrier,0.293007
714258258790387713,2016-03-28 01:10:13,10,10,Travis,iphone,,672,2830,1,collie,0.176758
714251586676113411,2016-03-28 00:43:43,8,10,Thumas,iphone,,764,3035,2,soft_coated_wheaten_terrier,0.751962
714214115368108032,2016-03-27 22:14:49,13,10,No name,iphone,,802,2123,1,pug,0.533967
714141408463036416,2016-03-27 17:25:54,10,10,No name,iphone,,1285,4015,1,labrador_retriever,0.586951
713919462244790272,2016-03-27 02:43:58,12,10,Kanu,iphone,,724,3053,1,siberian_husky,0.4632229999999999
713900603437621249,2016-03-27 01:29:02,99,90,No name,iphone,,665,2629,1,golden_retriever,0.371816
713761197720473600,2016-03-26 16:15:05,12,10,Piper,iphone,,1244,4478,1,brittany_spaniel,0.797936
713411074226274305,2016-03-25 17:03:49,11,10,No name,iphone,,1190,4104,1,great_pyrenees,0.720337
713177543487135744,2016-03-25 01:35:51,10,10,Lance,iphone,,2601,6670,1,whippet,0.734244
712809025985978368,2016-03-24 01:11:29,10,10,Stubert,iphone,,6104,17604,1,labrador_retriever,0.8686709999999999
712717840512598017,2016-03-23 19:09:09,10,10,No name,iphone,,4522,11356,1,great_pyrenees,0.732043
712668654853337088,2016-03-23 15:53:42,10,10,Sunny,iphone,,1103,3839,1,labrador_retriever,0.829058
712097430750289920,2016-03-22 02:03:52,10,10,No name,iphone,,940,3476,1,labrador_retriever,0.720481
712085617388212225,2016-03-22 01:16:55,11,10,Olive,iphone,,438,3025,2,shih_tzu,0.625129
711743778164514816,2016-03-21 02:38:34,11,10,Roosevelt,iphone,,912,2627,1,lakeland_terrier,0.4595149999999999
711363825979756544,2016-03-20 01:28:47,11,10,No name,iphone,,1020,3336,1,pembroke,0.7509060000000001
711008018775851008,2016-03-19 01:54:56,11,10,Chuckles,iphone,pupper,560,2750,1,french_bulldog,0.731405
710997087345876993,2016-03-19 01:11:29,12,10,Milo,iphone,,1268,4227,1,malamute,0.28126
710833117892898816,2016-03-18 14:19:56,12,10,Sora,iphone,,477,2476,1,pembroke,0.803742
710658690886586372,2016-03-18 02:46:49,80,80,No name,iphone,,515,2145,1,soft_coated_wheaten_terrier,0.948617
710588934686908417,2016-03-17 22:09:38,12,10,Beemo,iphone,,1702,4187,4,pembroke,0.982004
710283270106132480,2016-03-17 01:55:02,11,10,Gunner,iphone,,482,2001,2,shih_tzu,0.932401
710272297844797440,2016-03-17 01:11:26,11,10,No name,iphone,,1146,4157,1,old_english_sheepdog,0.586307
710269109699739648,2016-03-17 00:58:46,13,10,No name,iphone,,1019,2205,1,pug,0.415495
710140971284037632,2016-03-16 16:29:35,8,10,Tater,iphone,,807,2526,1,pekinese,0.95317
710117014656950272,2016-03-16 14:54:24,11,10,No name,iphone,pupper,1785,5043,2,toy_poodle,0.802092
709918798883774466,2016-03-16 01:46:45,12,10,Watson,iphone,,996,3239,2,pembroke,0.956222
709852847387627521,2016-03-15 21:24:41,12,10,No name,iphone,,1092,3246,2,chihuahua,0.945629
709566166965075968,2016-03-15 02:25:31,12,10,Olaf,iphone,,1078,3263,1,chow,0.999837
709556954897764353,2016-03-15 01:48:55,12,10,Cecil,iphone,,976,3029,2,golden_retriever,0.790026
709519240576036864,2016-03-14 23:19:03,9,10,Vince,iphone,,219,1389,1,cocker_spaniel,0.4149819999999999
709449600415961088,2016-03-14 18:42:20,10,10,Karma,iphone,,520,2030,2,maltese_dog,0.780187
709409458133323776,2016-03-14 16:02:49,8,10,Billy,iphone,,617,2432,1,shetland_sheepdog,0.79745
709225125749587968,2016-03-14 03:50:21,11,10,Walker,iphone,,523,2217,1,labrador_retriever,0.271109
709207347839836162,2016-03-14 02:39:42,11,10,Penny,iphone,,5200,11454,1,chihuahua,0.948323
709198395643068416,2016-03-14 02:04:08,45,50,No name,iphone,,591,2274,1,borzoi,0.4907829999999999
